,City 1,State 1,City 2,State 2,State 2  W2V
2108,Shreveport,Louisiana,Glendale,California,Arizona
2109,Shreveport,Louisiana,Tallahassee,Florida,Florida
2110,Shreveport,Louisiana,Huntsville,Alabama,None
2111,Shreveport,Louisiana,Worcester,Massachusetts,Massachusetts
2112,Shreveport,Louisiana,Chicago,Illinois,Illinois
2113,Shreveport,Louisiana,Houston,Texas,Texas
2114,Shreveport,Louisiana,Philadelphia,Pennsylvania,Pennsylvania
2115,Shreveport,Louisiana,Phoenix,Arizona,Arizona
2116,Shreveport,Louisiana,Dallas,Texas,Texas
2117,Shreveport,Louisiana,Jacksonville,Florida,Florida
2118,Shreveport,Louisiana,Indianapolis,Indiana,Indiana
2119,Shreveport,Louisiana,Austin,Texas,Texas
2120,Shreveport,Louisiana,Detroit,Michigan,Michigan
2121,Shreveport,Louisiana,Memphis,Tennessee,Tennessee
2122,Shreveport,Louisiana,Boston,Massachusetts,Massachusetts
2123,Shreveport,Louisiana,Seattle,Washington,Oregon
2124,Shreveport,Louisiana,Denver,Colorado,Colorado
2125,Shreveport,Louisiana,Baltimore,Maryland,Maryland
2126,Shreveport,Louisiana,Nashville,Tennessee,Tennessee
2127,Shreveport,Louisiana,Louisville,Kentucky,Kentucky
2128,Shreveport,Louisiana,Milwaukee,Wisconsin,Wisconsin
2129,Shreveport,Louisiana,Portland,Oregon,Oregon
2130,Shreveport,Louisiana,Tucson,Arizona,Arizona
2131,Shreveport,Louisiana,Fresno,California,California
2132,Shreveport,Louisiana,Sacramento,California,California
2133,Shreveport,Louisiana,Mesa,Arizona,Arizona
2134,Shreveport,Louisiana,Atlanta,Georgia,Georgia
2135,Shreveport,Louisiana,Omaha,Nebraska,Nebraska
2136,Shreveport,Louisiana,Miami,Florida,Florida
2137,Shreveport,Louisiana,Tulsa,Oklahoma,Oklahoma
2138,Shreveport,Louisiana,Oakland,California,California
2139,Shreveport,Louisiana,Cleveland,Ohio,Ohio
2140,Shreveport,Louisiana,Minneapolis,Minnesota,Minnesota
2141,Shreveport,Louisiana,Wichita,Kansas,Kansas
2142,Tacoma,Washington,Oxnard,California,None
2143,Tacoma,Washington,Fontana,California,None
2144,Tacoma,Washington,Akron,Ohio,None
2145,Tacoma,Washington,Amarillo,Texas,None
2146,Tacoma,Washington,Glendale,California,None
2147,Tacoma,Washington,Tallahassee,Florida,None
2148,Tacoma,Washington,Huntsville,Alabama,None
2149,Tacoma,Washington,Worcester,Massachusetts,None
2150,Tacoma,Washington,Chicago,Illinois,None
2151,Tacoma,Washington,Houston,Texas,None
2152,Tacoma,Washington,Philadelphia,Pennsylvania,None
2153,Tacoma,Washington,Phoenix,Arizona,None
2154,Tacoma,Washington,Dallas,Texas,None
2155,Tacoma,Washington,Jacksonville,Florida,None
2156,Tacoma,Washington,Indianapolis,Indiana,None
2157,Tacoma,Washington,Austin,Texas,None
2158,Tacoma,Washington,Detroit,Michigan,None
2159,Tacoma,Washington,Memphis,Tennessee,None
2160,Tacoma,Washington,Boston,Massachusetts,None
2161,Tacoma,Washington,Denver,Colorado,None
2162,Tacoma,Washington,Baltimore,Maryland,None
2163,Tacoma,Washington,Nashville,Tennessee,None
2164,Tacoma,Washington,Louisville,Kentucky,None
2165,Tacoma,Washington,Milwaukee,Wisconsin,None
2166,Tacoma,Washington,Portland,Oregon,None
2167,Tacoma,Washington,Tucson,Arizona,None
2168,Tacoma,Washington,Fresno,California,None
2169,Tacoma,Washington,Sacramento,California,None
2170,Tacoma,Washington,Mesa,Arizona,None
2171,Tacoma,Washington,Atlanta,Georgia,None
2172,Tacoma,Washington,Omaha,Nebraska,None
2173,Tacoma,Washington,Miami,Florida,None
2174,Tacoma,Washington,Tulsa,Oklahoma,None
2175,Tacoma,Washington,Oakland,California,None
2176,Tacoma,Washington,Cleveland,Ohio,None
2177,Tacoma,Washington,Minneapolis,Minnesota,None
2178,Tacoma,Washington,Wichita,Kansas,None
2179,Tacoma,Washington,Arlington,Texas,None
2180,Oxnard,California,Akron,Ohio,Ohio
2181,Oxnard,California,Amarillo,Texas,None
2182,Oxnard,California,Tallahassee,Florida,Florida
2183,Oxnard,California,Huntsville,Alabama,None
2184,Oxnard,California,Worcester,Massachusetts,Massachusetts
2185,Oxnard,California,Chicago,Illinois,Illinois
2186,Oxnard,California,Houston,Texas,Texas
2187,Oxnard,California,Philadelphia,Pennsylvania,Pennsylvania
2188,Oxnard,California,Phoenix,Arizona,Arizona
2189,Oxnard,California,Dallas,Texas,Texas
2190,Oxnard,California,Jacksonville,Florida,Tennessee
2191,Oxnard,California,Indianapolis,Indiana,Indiana
2192,Oxnard,California,Austin,Texas,Texas
2193,Oxnard,California,Detroit,Michigan,Michigan
2194,Oxnard,California,Memphis,Tennessee,Tennessee
2195,Oxnard,California,Boston,Massachusetts,Massachusetts
2196,Oxnard,California,Seattle,Washington,Oregon
2197,Oxnard,California,Denver,Colorado,Colorado
2198,Oxnard,California,Baltimore,Maryland,Maryland
2199,Oxnard,California,Nashville,Tennessee,Tennessee
2200,Oxnard,California,Louisville,Kentucky,Kentucky
2201,Oxnard,California,Milwaukee,Wisconsin,Wisconsin
2202,Oxnard,California,Portland,Oregon,Oregon
2203,Oxnard,California,Tucson,Arizona,Arizona
2204,Oxnard,California,Mesa,Arizona,Arizona
2205,Oxnard,California,Atlanta,Georgia,Georgia
2206,Oxnard,California,Omaha,Nebraska,Nebraska
2207,Oxnard,California,Miami,Florida,Florida
2208,Oxnard,California,Tulsa,Oklahoma,Oklahoma
2209,Oxnard,California,Cleveland,Ohio,Ohio
2210,Oxnard,California,Minneapolis,Minnesota,Minnesota
2211,Oxnard,California,Wichita,Kansas,Kansas
2212,Oxnard,California,Arlington,Texas,Virginia
2213,Fontana,California,Akron,Ohio,Ohio
2214,Fontana,California,Amarillo,Texas,None
2215,Fontana,California,Tallahassee,Florida,Florida
2216,Fontana,California,Huntsville,Alabama,None
2217,Fontana,California,Worcester,Massachusetts,Massachusetts
2218,Fontana,California,Chicago,Illinois,Illinois
2219,Fontana,California,Houston,Texas,Texas
2220,Fontana,California,Philadelphia,Pennsylvania,Pennsylvania
2221,Fontana,California,Phoenix,Arizona,Arizona
2222,Fontana,California,Dallas,Texas,Texas
2223,Fontana,California,Jacksonville,Florida,Florida
2224,Fontana,California,Indianapolis,Indiana,Indiana
2225,Fontana,California,Austin,Texas,Texas
2226,Fontana,California,Detroit,Michigan,Michigan
2227,Fontana,California,Memphis,Tennessee,Tennessee
2228,Fontana,California,Boston,Massachusetts,Massachusetts
2229,Fontana,California,Seattle,Washington,Oregon
2230,Fontana,California,Denver,Colorado,Colorado
2231,Fontana,California,Baltimore,Maryland,Maryland
2232,Fontana,California,Nashville,Tennessee,Tennessee
2233,Fontana,California,Louisville,Kentucky,Kentucky
2234,Fontana,California,Milwaukee,Wisconsin,Wisconsin
2235,Fontana,California,Portland,Oregon,Oregon
2236,Fontana,California,Tucson,Arizona,Arizona
2237,Fontana,California,Mesa,Arizona,Arizona
2238,Fontana,California,Atlanta,Georgia,Georgia
2239,Fontana,California,Omaha,Nebraska,Nebraska
2240,Fontana,California,Miami,Florida,Florida
2241,Fontana,California,Tulsa,Oklahoma,Oklahoma
2242,Fontana,California,Cleveland,Ohio,Ohio
2243,Fontana,California,Minneapolis,Minnesota,Minnesota
2244,Fontana,California,Wichita,Kansas,Oklahoma
2245,Fontana,California,Arlington,Texas,Virginia
2246,Fontana,California,Tampa,Florida,None
2247,Akron,Ohio,Amarillo,Texas,None
2248,Akron,Ohio,Glendale,California,California
2249,Akron,Ohio,Tallahassee,Florida,Florida
2250,Akron,Ohio,Huntsville,Alabama,None
2251,Akron,Ohio,Worcester,Massachusetts,Massachusetts
2252,Akron,Ohio,Chicago,Illinois,Illinois
2253,Akron,Ohio,Houston,Texas,Texas
2254,Akron,Ohio,Philadelphia,Pennsylvania,Pennsylvania
2255,Akron,Ohio,Phoenix,Arizona,Arizona
2256,Akron,Ohio,Dallas,Texas,Texas
2257,Akron,Ohio,Jacksonville,Florida,Florida
2258,Akron,Ohio,Indianapolis,Indiana,Indiana
2259,Akron,Ohio,Austin,Texas,Texas
2260,Akron,Ohio,Detroit,Michigan,Michigan
2261,Akron,Ohio,Memphis,Tennessee,Tennessee
2262,Akron,Ohio,Boston,Massachusetts,Massachusetts
2263,Akron,Ohio,Seattle,Washington,Oregon
2264,Akron,Ohio,Denver,Colorado,Colorado
2265,Akron,Ohio,Baltimore,Maryland,Maryland
2266,Akron,Ohio,Nashville,Tennessee,Tennessee
2267,Akron,Ohio,Louisville,Kentucky,Kentucky
2268,Akron,Ohio,Milwaukee,Wisconsin,Wisconsin
2269,Akron,Ohio,Portland,Oregon,Oregon
2270,Akron,Ohio,Tucson,Arizona,Arizona
2271,Akron,Ohio,Fresno,California,California
2272,Akron,Ohio,Sacramento,California,California
2273,Akron,Ohio,Mesa,Arizona,Arizona
2274,Akron,Ohio,Atlanta,Georgia,Georgia
2275,Akron,Ohio,Omaha,Nebraska,Nebraska
2276,Akron,Ohio,Miami,Florida,Florida
2277,Akron,Ohio,Tulsa,Oklahoma,Oklahoma
2278,Akron,Ohio,Oakland,California,California
2279,Akron,Ohio,Minneapolis,Minnesota,Minnesota
2280,Akron,Ohio,Wichita,Kansas,Kansas
2281,Akron,Ohio,Arlington,Texas,Texas
2282,Akron,Ohio,Bakersfield,California,California
2283,Akron,Ohio,Tampa,Florida,None
2284,Akron,Ohio,Anaheim,California,None
2285,Amarillo,Texas,Glendale,California,None
2286,Amarillo,Texas,Tallahassee,Florida,None
2287,Amarillo,Texas,Huntsville,Alabama,None
2288,Amarillo,Texas,Worcester,Massachusetts,None
2289,Amarillo,Texas,Chicago,Illinois,None
2290,Amarillo,Texas,Philadelphia,Pennsylvania,None
2291,Amarillo,Texas,Phoenix,Arizona,None
2292,Amarillo,Texas,Jacksonville,Florida,None
2293,Amarillo,Texas,Indianapolis,Indiana,None
2294,Amarillo,Texas,Detroit,Michigan,None
2295,Amarillo,Texas,Memphis,Tennessee,None
2296,Amarillo,Texas,Boston,Massachusetts,None
2297,Amarillo,Texas,Seattle,Washington,None
2298,Amarillo,Texas,Denver,Colorado,None
2299,Amarillo,Texas,Baltimore,Maryland,None
2300,Amarillo,Texas,Nashville,Tennessee,None
2301,Amarillo,Texas,Louisville,Kentucky,None
2302,Amarillo,Texas,Milwaukee,Wisconsin,None
2303,Amarillo,Texas,Portland,Oregon,None
2304,Amarillo,Texas,Tucson,Arizona,None
2305,Amarillo,Texas,Fresno,California,None
2306,Amarillo,Texas,Sacramento,California,None
2307,Amarillo,Texas,Mesa,Arizona,None
2308,Amarillo,Texas,Atlanta,Georgia,None
2309,Amarillo,Texas,Omaha,Nebraska,None
2310,Amarillo,Texas,Miami,Florida,None
2311,Amarillo,Texas,Tulsa,Oklahoma,None
2312,Amarillo,Texas,Oakland,California,None
2313,Amarillo,Texas,Cleveland,Ohio,None
2314,Amarillo,Texas,Minneapolis,Minnesota,None
2315,Amarillo,Texas,Wichita,Kansas,None
2316,Amarillo,Texas,Bakersfield,California,None
2317,Amarillo,Texas,Tampa,Florida,None
2318,Amarillo,Texas,Anaheim,California,None
2319,Amarillo,Texas,Honolulu,Hawaii,None
2320,Glendale,California,Tallahassee,Florida,Florida
2321,Glendale,California,Huntsville,Alabama,None
2322,Glendale,California,Worcester,Massachusetts,Massachusetts
2323,Glendale,California,Chicago,Illinois,Illinois
2324,Glendale,California,Houston,Texas,Texas
2325,Glendale,California,Philadelphia,Pennsylvania,Pennsylvania
2326,Glendale,California,Phoenix,Arizona,Arizona
2327,Glendale,California,Dallas,Texas,Texas
2328,Glendale,California,Jacksonville,Florida,Florida
2329,Glendale,California,Indianapolis,Indiana,Indiana
2330,Glendale,California,Austin,Texas,Texas
2331,Glendale,California,Detroit,Michigan,Michigan
2332,Glendale,California,Memphis,Tennessee,Tennessee
2333,Glendale,California,Boston,Massachusetts,Massachusetts
2334,Glendale,California,Seattle,Washington,Oregon
2335,Glendale,California,Denver,Colorado,Colorado
2336,Glendale,California,Baltimore,Maryland,Maryland
2337,Glendale,California,Nashville,Tennessee,Tennessee
2338,Glendale,California,Louisville,Kentucky,Kentucky
2339,Glendale,California,Milwaukee,Wisconsin,Wisconsin
2340,Glendale,California,Portland,Oregon,Oregon
2341,Glendale,California,Tucson,Arizona,Arizona
2342,Glendale,California,Mesa,Arizona,Nevada
2343,Glendale,California,Atlanta,Georgia,Georgia
2344,Glendale,California,Omaha,Nebraska,Nebraska
2345,Glendale,California,Miami,Florida,Florida
2346,Glendale,California,Tulsa,Oklahoma,Oklahoma
2347,Glendale,California,Cleveland,Ohio,Ohio
2348,Glendale,California,Minneapolis,Minnesota,Minnesota
2349,Glendale,California,Wichita,Kansas,Kansas
2350,Glendale,California,Arlington,Texas,Texas
2351,Glendale,California,Tampa,Florida,None
2352,Glendale,California,Honolulu,Hawaii,Hawaii
2353,Glendale,California,Pittsburgh,Pennsylvania,Pennsylvania
2354,Tallahassee,Florida,Huntsville,Alabama,None
2355,Tallahassee,Florida,Worcester,Massachusetts,Massachusetts
2356,Tallahassee,Florida,Chicago,Illinois,Illinois
2357,Tallahassee,Florida,Houston,Texas,Texas
2358,Tallahassee,Florida,Philadelphia,Pennsylvania,Philly
2359,Tallahassee,Florida,Phoenix,Arizona,Arizona
2360,Tallahassee,Florida,Dallas,Texas,Texas
2361,Tallahassee,Florida,Indianapolis,Indiana,Indiana
2362,Tallahassee,Florida,Austin,Texas,Texas
2363,Tallahassee,Florida,Detroit,Michigan,Michigan
2364,Tallahassee,Florida,Memphis,Tennessee,Tennessee
2365,Tallahassee,Florida,Boston,Massachusetts,Massachusetts
2366,Tallahassee,Florida,Seattle,Washington,Minnesota
2367,Tallahassee,Florida,Denver,Colorado,Colorado
2368,Tallahassee,Florida,Baltimore,Maryland,Maryland
2369,Tallahassee,Florida,Nashville,Tennessee,Tennessee
2370,Tallahassee,Florida,Louisville,Kentucky,Kentucky
2371,Tallahassee,Florida,Milwaukee,Wisconsin,Wisconsin
2372,Tallahassee,Florida,Portland,Oregon,Oregon
2373,Tallahassee,Florida,Tucson,Arizona,Arizona
2374,Tallahassee,Florida,Fresno,California,California
2375,Tallahassee,Florida,Sacramento,California,California
2376,Tallahassee,Florida,Mesa,Arizona,Arizona
2377,Tallahassee,Florida,Atlanta,Georgia,Philadelphia
2378,Tallahassee,Florida,Omaha,Nebraska,Nebraska
2379,Tallahassee,Florida,Tulsa,Oklahoma,Oklahoma
2380,Tallahassee,Florida,Oakland,California,California
2381,Tallahassee,Florida,Cleveland,Ohio,Ohio
2382,Tallahassee,Florida,Minneapolis,Minnesota,Minnesota
2383,Tallahassee,Florida,Wichita,Kansas,Kansas
2384,Tallahassee,Florida,Arlington,Texas,Texas
2385,Tallahassee,Florida,Bakersfield,California,California
2386,Tallahassee,Florida,Anaheim,California,None
2387,Tallahassee,Florida,Honolulu,Hawaii,Hawaii
2388,Tallahassee,Florida,Pittsburgh,Pennsylvania,Philadelphia
2389,Tallahassee,Florida,Lexington,Kentucky,Kentucky
2390,Huntsville,Alabama,Worcester,Massachusetts,None
2391,Huntsville,Alabama,Chicago,Illinois,None
2392,Huntsville,Alabama,Houston,Texas,None
2393,Huntsville,Alabama,Philadelphia,Pennsylvania,None
2394,Huntsville,Alabama,Phoenix,Arizona,None
2395,Huntsville,Alabama,Dallas,Texas,None
2396,Huntsville,Alabama,Jacksonville,Florida,None
2397,Huntsville,Alabama,Indianapolis,Indiana,None
2398,Huntsville,Alabama,Austin,Texas,None
2399,Huntsville,Alabama,Detroit,Michigan,None
2400,Huntsville,Alabama,Memphis,Tennessee,None
2401,Huntsville,Alabama,Boston,Massachusetts,None
2402,Huntsville,Alabama,Seattle,Washington,None
2403,Huntsville,Alabama,Denver,Colorado,None
2404,Huntsville,Alabama,Baltimore,Maryland,None
2405,Huntsville,Alabama,Nashville,Tennessee,None
2406,Huntsville,Alabama,Louisville,Kentucky,None
2407,Huntsville,Alabama,Milwaukee,Wisconsin,None
2408,Huntsville,Alabama,Portland,Oregon,None
2409,Huntsville,Alabama,Tucson,Arizona,None
2410,Huntsville,Alabama,Fresno,California,None
2411,Huntsville,Alabama,Sacramento,California,None
2412,Huntsville,Alabama,Mesa,Arizona,None
2413,Huntsville,Alabama,Atlanta,Georgia,None
2414,Huntsville,Alabama,Omaha,Nebraska,None
2415,Huntsville,Alabama,Miami,Florida,None
2416,Huntsville,Alabama,Tulsa,Oklahoma,None
2417,Huntsville,Alabama,Oakland,California,None
2418,Huntsville,Alabama,Cleveland,Ohio,None
2419,Huntsville,Alabama,Minneapolis,Minnesota,None
2420,Huntsville,Alabama,Wichita,Kansas,None
2421,Huntsville,Alabama,Arlington,Texas,None
2422,Huntsville,Alabama,Bakersfield,California,None
2423,Huntsville,Alabama,Tampa,Florida,None
2424,Huntsville,Alabama,Anaheim,California,None
2425,Huntsville,Alabama,Honolulu,Hawaii,None
2426,Huntsville,Alabama,Pittsburgh,Pennsylvania,None
2427,Huntsville,Alabama,Lexington,Kentucky,None
2428,Huntsville,Alabama,Stockton,California,None
2429,Worcester,Massachusetts,Chicago,Illinois,Illinois
2430,Worcester,Massachusetts,Houston,Texas,Texas
2431,Worcester,Massachusetts,Philadelphia,Pennsylvania,Pennsylvania
2432,Worcester,Massachusetts,Phoenix,Arizona,Arizona
2433,Worcester,Massachusetts,Dallas,Texas,Texas
2434,Worcester,Massachusetts,Jacksonville,Florida,Florida
2435,Worcester,Massachusetts,Indianapolis,Indiana,Indiana
2436,Worcester,Massachusetts,Austin,Texas,Texas
2437,Worcester,Massachusetts,Detroit,Michigan,Michigan
2438,Worcester,Massachusetts,Memphis,Tennessee,Tennessee
2439,Worcester,Massachusetts,Seattle,Washington,Oregon
2440,Worcester,Massachusetts,Denver,Colorado,Colorado
2441,Worcester,Massachusetts,Baltimore,Maryland,Maryland
2442,Worcester,Massachusetts,Nashville,Tennessee,Tennessee
2443,Worcester,Massachusetts,Louisville,Kentucky,Kentucky
2444,Worcester,Massachusetts,Milwaukee,Wisconsin,Wisconsin
2445,Worcester,Massachusetts,Portland,Oregon,Oregon
2446,Worcester,Massachusetts,Tucson,Arizona,Arizona
2447,Worcester,Massachusetts,Fresno,California,California
2448,Worcester,Massachusetts,Sacramento,California,California
2449,Worcester,Massachusetts,Mesa,Arizona,Arizona
2450,Worcester,Massachusetts,Atlanta,Georgia,Georgia
2451,Worcester,Massachusetts,Omaha,Nebraska,Nebraska
2452,Worcester,Massachusetts,Miami,Florida,Florida
2453,Worcester,Massachusetts,Tulsa,Oklahoma,Oklahoma
2454,Worcester,Massachusetts,Oakland,California,California
2455,Worcester,Massachusetts,Cleveland,Ohio,Ohio
2456,Worcester,Massachusetts,Minneapolis,Minnesota,Minnesota
2457,Worcester,Massachusetts,Wichita,Kansas,Kansas
2458,Worcester,Massachusetts,Arlington,Texas,Texas
2459,Worcester,Massachusetts,Bakersfield,California,California
2460,Worcester,Massachusetts,Tampa,Florida,None
2461,Worcester,Massachusetts,Anaheim,California,None
2462,Worcester,Massachusetts,Honolulu,Hawaii,Hawaii
2463,Worcester,Massachusetts,Pittsburgh,Pennsylvania,Pennsylvania
2464,Worcester,Massachusetts,Lexington,Kentucky,Kentucky
2465,Worcester,Massachusetts,Stockton,California,None
2466,Worcester,Massachusetts,Cincinnati,Ohio,Ohio
